complaint_id,actual_withdrawal_id,actual_h3_cell,actual_atm_id,actual_withdrawal_timestamp,actual_withdrawal_amount,time_to_cashout_seconds,cashout_occurred
CMP00008563,WDR00010281,8842dca46bfffff,ATM001796,2024-11-24T02:49:19,206898.92,8154.0,True
CMP00008564,WDR00010282,883da1ab45fffff,ATM000751,2024-04-14T05:12:45,5594.55,9342.0,True
CMP00008565,WDR00010283,883caa2d3dfffff,ATM001929,2024-09-14T22:58:59,3533.24,4238.0,True
CMP00008565,WDR00010284,883cab101dfffff,ATM001775,2024-09-14T23:08:37,27.43,4816.0,True
CMP00008566,WDR00010285,883dac18b5fffff,ATM001685,2024-10-01T14:57:03,11208.01,1209.0,True
CMP00008567,WDR00010286,8860a08d91fffff,ATM001819,2024-10-11T15:15:19,6889.77,2335.0,True
CMP00008568,WDR00010287,8860102cd5fffff,ATM001776,2024-11-22T12:47:30,15052.37,3163.0,True
CMP00008569,,,,,,,False
CMP00008570,,,,,,,False
CMP00008571,WDR00010288,883c18c493fffff,ATM001821,2024-08-27T11:48:18,9405.0,2801.0,True
CMP00008572,WDR00010289,883db0ca2dfffff,ATM001705,2024-09-29T17:21:12,9292.2,2300.0,True
CMP00008573,,,,,,,False
CMP00008574,WDR00010290,883da11683fffff,ATM000032,2024-06-14T23:23:13,17771.16,5349.0,True
CMP00008575,WDR00010291,88618c48e7fffff,ATM001275,2024-07-02T09:21:42,27040.14,4947.0,True
CMP00008575,WDR00010292,8860885233fffff,ATM000031,2024-07-02T09:40:03,11154.53,6048.0,True
CMP00008576,WDR00010293,883c91465bfffff,ATM001639,2024-06-04T05:19:42,2866.68,2023.0,True
CMP00008577,WDR00010294,8860b20b5dfffff,ATM001777,2024-09-30T17:38:19,810.64,1343.0,True
CMP00008578,WDR00010295,88608e10a9fffff,ATM001948,2024-09-22T10:54:04,7382.69,5887.0,True
CMP00008579,WDR00010296,88608db105fffff,ATM001527,2024-08-21T03:21:25,13650.19,13554.0,True
CMP00008580,,,,,,,False
CMP00008581,WDR00010297,883d989a29fffff,ATM001420,2024-12-29T23:06:58,10047.9,3199.0,True
CMP00008582,WDR00010298,8860347953fffff,ATM001586,2024-08-11T01:20:13,33210.52,2550.0,True
CMP00008583,WDR00010299,883d84983bfffff,ATM001898,2024-02-25T17:45:08,46492.41,1482.0,True
CMP00008583,WDR00010300,88618e96c3fffff,ATM000526,2024-02-25T18:00:16,475754.94,2390.0,True
CMP00008584,WDR00010301,883da11435fffff,ATM000755,2024-08-25T22:34:45,110400.29,13850.0,True
CMP00008585,WDR00010302,8842cdb6e9fffff,ATM001556,2024-02-11T00:58:11,1264.94,2157.0,True
CMP00008585,WDR00010303,8842cdb6e9fffff,ATM001556,2024-02-11T01:03:59,351.68,2505.0,True
CMP00008586,WDR00010304,883da115a5fffff,ATM001482,2024-12-11T12:04:36,5124.51,3399.0,True
CMP00008587,WDR00010305,883da18083fffff,ATM001866,2024-08-27T19:03:11,629592.43,2147.0,True
CMP00008588,WDR00010306,883da111c7fffff,ATM000015,2024-01-13T20:17:44,27340.79,4964.0,True
CMP00008589,WDR00010307,8860808c6dfffff,ATM001501,2024-10-31T12:40:01,41602.49,8848.0,True
CMP00008590,WDR00010308,88608850b1fffff,ATM001363,2024-11-13T19:06:58,146.8,7078.0,True
CMP00008590,WDR00010309,8842dd12e9fffff,ATM001724,2024-11-13T19:32:14,1128.67,8594.0,True
CMP00008590,WDR00010310,8860145a9bfffff,ATM001362,2024-11-13T19:43:29,2158.72,9269.0,True
CMP00008591,WDR00010311,883d89b8d3fffff,ATM001643,2024-09-28T14:39:51,20.57,1277.0,True
CMP00008591,WDR00010312,886081943dfffff,ATM001851,2024-09-28T14:55:52,29812.98,2238.0,True
CMP00008592,,,,,,,False
CMP00008593,WDR00010313,883c1ea863fffff,ATM001648,2024-04-13T18:47:39,58445.47,3854.0,True
CMP00008593,WDR00010314,883c1e69b1fffff,ATM001896,2024-04-13T18:58:05,60873.24,4480.0,True
CMP00008593,WDR00010315,883c1e69b1fffff,ATM001896,2024-04-13T19:09:35,1740910.27,5170.0,True
CMP00008593,WDR00010316,883c1e69b1fffff,ATM001896,2024-04-13T19:33:53,381322.17,6628.0,True
CMP00008594,,,,,,,False
CMP00008595,WDR00010317,88609b5551fffff,ATM001904,2024-10-23T17:44:07,27004.44,5025.0,True
CMP00008596,WDR00010318,8860a38d97fffff,ATM001619,2024-10-04T03:17:56,1194.67,3174.0,True
CMP00008596,WDR00010319,88618e96c3fffff,ATM000526,2024-10-04T03:44:14,1339.48,4752.0,True
CMP00008597,WDR00010320,883da1aa05fffff,ATM000168,2024-09-07T13:29:11,22020.19,2070.0,True
CMP00008598,WDR00010321,883da1b8d7fffff,ATM001624,2024-07-27T22:25:26,29232.55,15849.0,True
CMP00008599,WDR00010322,883da11553fffff,ATM000176,2024-05-05T04:25:48,21202.61,1867.0,True
CMP00008600,,,,,,,False
CMP00008601,WDR00010323,8860122813fffff,ATM001794,2024-01-14T17:44:58,3985.72,16608.0,True
CMP00008602,WDR00010324,883c186c29fffff,ATM001956,2024-10-14T17:19:12,3262.94,13606.0,True
CMP00008603,WDR00010325,883d1aa0d7fffff,ATM001673,2024-12-28T21:28:40,17898.59,572.0,True
CMP00008604,,,,,,,False
CMP00008605,WDR00010326,8860162f41fffff,ATM001433,2024-04-01T04:41:20,21190.42,7695.0,True
CMP00008606,,,,,,,False
CMP00008607,,,,,,,False
CMP00008608,WDR00010327,883c8848c9fffff,ATM001944,2024-03-01T17:07:53,4111.17,7438.0,True
CMP00008609,WDR00010328,883d136ae5fffff,ATM001923,2024-01-06T18:39:46,124454.96,3021.0,True
CMP00008610,WDR00010329,8860b27163fffff,ATM001492,2024-11-26T23:52:09,2387.21,3706.0,True
CMP00008610,WDR00010330,8860884251fffff,ATM000039,2024-11-27T00:04:05,7146.37,4422.0,True
CMP00008610,WDR00010331,8860884267fffff,ATM001171,2024-11-27T00:22:30,1476.72,5527.0,True
CMP00008611,WDR00010332,88609a1947fffff,ATM001976,2024-07-13T19:25:14,12643.34,661.0,True
CMP00008612,WDR00010333,883cf2c64dfffff,ATM000693,2024-12-17T23:54:17,34054.44,7608.0,True
CMP00008613,WDR00010334,883cf2c71bfffff,ATM000934,2024-05-21T02:12:50,205991.99,1689.0,True
CMP00008614,WDR00010335,8860adb2b1fffff,ATM001436,2024-01-11T23:02:55,6649.83,4507.0,True
CMP00008614,WDR00010336,8860adb2b1fffff,ATM001436,2024-01-11T23:31:57,3376.0,6249.0,True
CMP00008615,WDR00010337,88619a6e05fffff,ATM001700,2024-09-06T21:21:09,175690.57,10363.0,True
CMP00008616,,,,,,,False
CMP00008617,WDR00010338,88609b1295fffff,ATM001410,2024-12-07T12:37:07,75262.94,13245.0,True
CMP00008618,WDR00010339,8860a835abfffff,ATM001892,2024-03-18T19:43:40,80750.86,3072.0,True
CMP00008619,WDR00010340,883d1642e5fffff,ATM001779,2024-08-15T00:35:21,288921.62,444.0,True
CMP00008620,,,,,,,False
CMP00008621,,,,,,,False
CMP00008622,WDR00010341,88619a1183fffff,ATM001659,2024-09-30T09:53:13,4114.34,3510.0,True
CMP00008623,WDR00010342,883d8dcf31fffff,ATM000365,2024-05-18T20:27:43,280727.23,2769.0,True
CMP00008624,,,,,,,False
CMP00008625,WDR00010343,8860a835abfffff,ATM001892,2024-05-09T19:29:19,76329.31,354.0,True
CMP00008626,WDR00010344,8842d8d681fffff,ATM001696,2024-07-24T14:17:04,31835.35,2475.0,True
CMP00008627,WDR00010345,883d94cc0bfffff,ATM001771,2024-02-12T22:33:42,51311.25,1097.0,True
CMP00008628,WDR00010346,8842484425fffff,ATM001633,2024-11-08T22:10:03,62947.89,3952.0,True
CMP00008628,WDR00010347,8842484425fffff,ATM001633,2024-11-08T22:15:09,61967.17,4258.0,True
CMP00008629,WDR00010348,883d9d494dfffff,ATM001732,2024-01-25T02:33:00,1186383.84,2489.0,True
CMP00008630,WDR00010349,8860b13713fffff,ATM001479,2024-05-06T18:40:07,15026.07,3965.0,True
CMP00008631,WDR00010350,8860228d97fffff,ATM001522,2024-09-08T19:43:04,14749.36,906.0,True
CMP00008632,WDR00010351,883cb24629fffff,ATM001985,2024-04-15T15:19:21,81178.22,1271.0,True
CMP00008632,WDR00010352,883cb24629fffff,ATM001985,2024-04-15T15:37:40,481430.28,2370.0,True
CMP00008633,WDR00010353,8842ceb61bfffff,ATM001243,2024-11-06T15:59:15,2358.37,2044.0,True
CMP00008633,WDR00010354,886081943dfffff,ATM001851,2024-11-06T16:05:35,7402.72,2424.0,True
CMP00008634,WDR00010355,883d1642e5fffff,ATM001779,2024-06-12T02:59:08,1708.65,2453.0,True
CMP00008634,WDR00010356,88424b4213fffff,ATM001766,2024-06-12T03:11:34,10894.48,3199.0,True
CMP00008635,WDR00010357,88611bc5e1fffff,ATM001660,2024-08-26T17:54:19,17028.29,2094.0,True
CMP00008636,WDR00010358,883da04153fffff,ATM001602,2024-06-11T15:21:53,52989.89,6749.0,True
CMP00008637,WDR00010359,883c1071c1fffff,ATM001721,2024-03-08T20:22:43,4424.59,7684.0,True
CMP00008638,WDR00010360,8860339a93fffff,ATM001564,2024-05-10T17:55:31,9297.18,11746.0,True
CMP00008639,WDR00010361,88602e9b03fffff,ATM001587,2024-07-07T23:50:39,119986.67,9678.0,True
CMP00008640,WDR00010362,8842cbc849fffff,ATM001486,2024-03-14T19:05:15,1408.1,4458.0,True
CMP00008641,WDR00010363,883da11467fffff,ATM001381,2024-07-16T20:38:41,4566.53,5972.0,True
CMP00008641,WDR00010364,883da1ab0dfffff,ATM000598,2024-07-16T21:05:00,2855.79,7551.0,True
CMP00008642,,,,,,,False
CMP00008643,WDR00010365,883cf2c647fffff,ATM000839,2024-05-06T22:15:20,28060.72,548.0,True
CMP00008644,WDR00010366,883c1071c1fffff,ATM001721,2024-07-23T17:05:25,12027.89,3259.0,True
CMP00008645,WDR00010367,88603309b3fffff,ATM001470,2024-06-25T12:47:41,15523.71,13199.0,True
CMP00008646,,,,,,,False
CMP00008647,WDR00010368,883d902019fffff,ATM001813,2024-01-30T20:22:28,52282.77,1406.0,True
CMP00008648,WDR00010369,886013124dfffff,ATM001459,2024-10-02T21:38:52,983.43,5172.0,True
CMP00008648,WDR00010370,886013124dfffff,ATM001459,2024-10-02T22:07:49,7727.27,6909.0,True
CMP00008649,WDR00010371,883db14a01fffff,ATM001444,2024-09-23T00:32:28,7092.3,2841.0,True
CMP00008649,WDR00010372,883da21a15fffff,ATM000555,2024-09-23T00:50:43,4742.41,3936.0,True
CMP00008649,WDR00010373,883db385e9fffff,ATM001840,2024-09-23T01:11:18,2415.76,5171.0,True
CMP00008649,WDR00010374,883db385e9fffff,ATM001840,2024-09-23T01:23:23,831.38,5896.0,True
CMP00008650,WDR00010375,883c1b5563fffff,ATM001967,2024-12-20T21:06:26,296413.26,772.0,True
CMP00008651,WDR00010376,8842c612d3fffff,ATM002000,2024-02-18T18:52:05,477945.56,1694.0,True
CMP00008652,WDR00010377,8860b60727fffff,ATM001495,2024-01-09T08:38:42,76554.62,9526.0,True
CMP00008653,WDR00010378,88424838d3fffff,ATM001646,2024-12-26T16:03:43,234112.91,2824.0,True
CMP00008653,WDR00010379,88424838d3fffff,ATM001646,2024-12-26T16:28:27,90895.67,4308.0,True
CMP00008654,,,,,,,False
CMP00008655,WDR00010380,8861892ee9fffff,ATM000020,2024-09-09T11:08:59,75324.41,3232.0,True
CMP00008655,WDR00010381,88618925a5fffff,ATM001113,2024-09-09T11:36:28,156950.68,4881.0,True
CMP00008656,,,,,,,False
CMP00008657,,,,,,,False
CMP00008658,WDR00010382,8860a465e3fffff,ATM001994,2024-05-16T00:17:13,164955.78,1298.0,True
CMP00008659,WDR00010383,88609ca837fffff,ATM001594,2024-07-23T17:00:06,66075.44,4157.0,True
CMP00008659,WDR00010384,88609ca837fffff,ATM001594,2024-07-23T17:27:59,6780.4,5830.0,True
CMP00008659,WDR00010385,886082d963fffff,ATM001535,2024-07-23T17:38:07,215420.69,6438.0,True
CMP00008660,WDR00010386,883da218d5fffff,ATM000468,2024-05-23T12:00:33,11122.32,4952.0,True
CMP00008660,WDR00010387,883da21163fffff,ATM000187,2024-05-23T12:27:44,46495.25,6583.0,True
CMP00008661,,,,,,,False
CMP00008662,WDR00010388,883c126425fffff,ATM001856,2024-02-22T19:35:17,87394.83,1756.0,True
CMP00008663,WDR00010389,883c16b761fffff,ATM001591,2024-10-10T20:42:59,139432.03,3279.0,True
CMP00008664,WDR00010390,8842eed161fffff,ATM001714,2024-11-06T01:02:28,121488.97,1077.0,True
CMP00008665,WDR00010391,883d885569fffff,ATM001925,2024-01-31T20:14:07,2846.88,1755.0,True
CMP00008666,WDR00010392,883d8dcc2dfffff,ATM000243,2024-11-29T11:22:43,49539.08,837.0,True
CMP00008667,WDR00010393,8860b44f13fffff,ATM001572,2024-09-17T19:12:12,35829.81,1384.0,True
CMP00008667,WDR00010394,883da21801fffff,ATM000869,2024-09-17T19:22:24,1311.29,1996.0,True
CMP00008667,WDR00010395,886088503dfffff,ATM000219,2024-09-17T19:43:14,13072.67,3246.0,True
CMP00008667,WDR00010396,886088503dfffff,ATM000219,2024-09-17T20:03:47,7613.27,4479.0,True
CMP00008668,WDR00010397,88609b8d53fffff,ATM001701,2024-08-15T14:27:13,35102.11,1066.0,True
CMP00008669,WDR00010398,883ca2419dfffff,ATM001865,2024-08-17T04:15:33,133170.55,5055.0,True
CMP00008670,WDR00010399,883cf2c299fffff,ATM000571,2024-10-17T10:11:14,816.73,4863.0,True
CMP00008670,WDR00010400,883cf2c74bfffff,ATM001032,2024-10-17T10:40:10,501.53,6599.0,True
CMP00008671,,,,,,,False
CMP00008672,,,,,,,False
CMP00008673,,,,,,,False
CMP00008674,WDR00010401,883cf6d469fffff,ATM001822,2024-05-01T07:50:25,2769.15,6183.0,True
CMP00008674,WDR00010402,883cf6d469fffff,ATM001822,2024-05-01T08:05:04,1525.4,7062.0,True
CMP00008674,WDR00010403,8860a25b37fffff,ATM000737,2024-05-01T08:16:33,1700.15,7751.0,True
CMP00008674,WDR00010404,883da118c5fffff,ATM001870,2024-05-01T08:28:50,3650.36,8488.0,True
CMP00008675,WDR00010405,883da21b13fffff,ATM001396,2024-03-27T12:33:04,10.68,5030.0,True
CMP00008675,WDR00010406,883db120d3fffff,ATM001549,2024-03-27T12:40:21,353.8,5467.0,True
CMP00008675,WDR00010407,883db120d3fffff,ATM001549,2024-03-27T13:07:06,558.05,7072.0,True
CMP00008676,WDR00010408,8860021297fffff,ATM001674,2024-10-16T16:29:18,4785.38,1104.0,True
CMP00008676,WDR00010409,8860021297fffff,ATM001674,2024-10-16T16:46:38,18196.02,2144.0,True
CMP00008677,,,,,,,False
CMP00008678,WDR00010410,88618d2a13fffff,ATM001521,2024-06-26T12:23:12,1620.43,2893.0,True
CMP00008678,WDR00010411,8860324a8dfffff,ATM001811,2024-06-26T12:46:43,9456.61,4304.0,True
CMP00008679,,,,,,,False
CMP00008680,WDR00010412,8860964c21fffff,ATM001909,2024-07-31T22:41:13,4252.56,11194.0,True
CMP00008681,WDR00010413,8860136cc1fffff,ATM001938,2024-05-23T06:47:28,267.55,2365.0,True
CMP00008681,WDR00010414,8860122813fffff,ATM001794,2024-05-23T06:59:54,72.78,3111.0,True
CMP00008682,WDR00010415,883da11461fffff,ATM000773,2024-12-10T21:12:47,19205.36,3365.0,True
CMP00008683,,,,,,,False
CMP00008684,WDR00010416,8860adb2b1fffff,ATM001436,2024-08-24T23:51:42,48639.75,3275.0,True
CMP00008685,WDR00010417,8842dca213fffff,ATM001415,2024-05-08T23:09:55,414.87,10115.0,True
CMP00008685,WDR00010418,883d8dcd61fffff,ATM000532,2024-05-08T23:38:01,711.06,11801.0,True
CMP00008686,,,,,,,False
CMP00008687,WDR00010419,8842cea64dfffff,ATM000093,2024-11-22T20:48:46,2719.35,3038.0,True
CMP00008688,WDR00010420,883cf450d9fffff,ATM001805,2024-10-21T15:15:58,89554.48,3188.0,True
CMP00008689,WDR00010421,8860b63acdfffff,ATM001844,2024-07-05T12:45:06,82306.99,10540.0,True
CMP00008690,WDR00010422,88608b54e7fffff,ATM000883,2024-03-02T23:31:10,5275.99,8397.0,True
CMP00008691,WDR00010423,8860162f41fffff,ATM001433,2024-05-05T06:57:19,197.62,7765.0,True
CMP00008691,WDR00010424,8860122813fffff,ATM001794,2024-05-05T07:08:47,410.07,8453.0,True
CMP00008692,WDR00010425,883da1a839fffff,ATM000727,2024-11-29T14:23:45,47801.16,5501.0,True
CMP00008692,WDR00010426,88608b0e45fffff,ATM000059,2024-11-29T14:41:49,6245.3,6585.0,True
CMP00008693,WDR00010427,8860885017fffff,ATM001329,2024-05-14T02:14:19,9917.65,789.0,True
CMP00008693,WDR00010428,8842f16ca1fffff,ATM001537,2024-05-14T02:20:06,3838.64,1136.0,True
CMP00008694,,,,,,,False
CMP00008695,WDR00010429,883da1a223fffff,ATM001657,2024-10-24T11:54:40,8167.57,10382.0,True
CMP00008696,WDR00010430,883da11447fffff,ATM001162,2024-12-02T18:14:00,24551.07,3590.0,True
CMP00008696,WDR00010431,8842ceb591fffff,ATM000649,2024-12-02T18:24:10,86644.22,4200.0,True
CMP00008697,WDR00010432,883cb2db6dfffff,ATM001875,2024-05-31T18:24:59,13449.84,5076.0,True
CMP00008698,WDR00010433,88609b80e1fffff,ATM001490,2024-07-15T04:44:44,143726.82,3876.0,True
CMP00008699,WDR00010434,886015d9d7fffff,ATM001425,2024-10-10T22:07:57,8403.61,16934.0,True
CMP00008700,WDR00010435,883ca2419dfffff,ATM001865,2024-05-17T16:58:07,95978.02,4734.0,True
CMP00008701,WDR00010436,8842c47059fffff,ATM001428,2024-06-12T19:48:29,36513.52,2126.0,True
CMP00008702,WDR00010437,886033bacbfffff,ATM001413,2024-03-16T18:12:04,857.08,12621.0,True
CMP00008703,WDR00010438,8860a07861fffff,ATM001975,2024-06-15T02:16:55,27266.74,13094.0,True
CMP00008704,,,,,,,False
CMP00008705,WDR00010439,88608832c1fffff,ATM001448,2024-12-16T05:40:54,1655.39,2323.0,True
CMP00008705,WDR00010440,883da20335fffff,ATM001237,2024-12-16T06:08:25,9453.54,3974.0,True
CMP00008705,WDR00010441,883da20335fffff,ATM001237,2024-12-16T06:13:52,797.4,4301.0,True
CMP00008706,,,,,,,False
CMP00008707,WDR00010442,883cf4b593fffff,ATM001750,2024-07-09T20:56:11,21679.35,3187.0,True
CMP00008708,WDR00010443,8861892eedfffff,ATM001033,2024-04-06T12:05:53,3138.68,4387.0,True
CMP00008708,WDR00010444,88609c0c53fffff,ATM001698,2024-04-06T12:27:23,4354.84,5677.0,True
CMP00008708,WDR00010445,8860988e29fffff,ATM001740,2024-04-06T12:51:34,339.92,7128.0,True
CMP00008709,WDR00010446,883c116a53fffff,ATM001770,2024-08-18T17:10:08,314287.91,2392.0,True
CMP00008709,WDR00010447,883da1140dfffff,ATM001001,2024-08-18T17:26:55,113307.5,3399.0,True
CMP00008710,WDR00010448,883cf289cbfffff,ATM000748,2024-08-31T20:52:22,4098.24,1122.0,True
CMP00008711,,,,,,,False
CMP00008712,WDR00010449,8842c3595dfffff,ATM001471,2024-07-22T11:24:57,14435.55,5602.0,True
CMP00008712,WDR00010450,8860145809fffff,ATM000125,2024-07-22T11:47:49,2449.19,6974.0,True
CMP00008713,WDR00010451,883d92db1bfffff,ATM001817,2024-02-18T13:00:41,66436.22,2728.0,True
CMP00008713,WDR00010452,883d92db1bfffff,ATM001817,2024-02-18T13:10:10,11876.64,3297.0,True
CMP00008714,,,,,,,False
CMP00008715,WDR00010453,88608b1927fffff,ATM000011,2024-02-11T07:36:57,2813.77,13410.0,True
CMP00008716,WDR00010454,883da115a5fffff,ATM001482,2024-08-29T23:43:18,192365.25,3330.0,True
CMP00008717,WDR00010455,8842f3a19bfffff,ATM001550,2024-01-22T13:17:06,9638.54,9662.0,True
CMP00008718,WDR00010456,883c126425fffff,ATM001856,2024-01-30T08:21:03,5374.48,6568.0,True
CMP00008718,WDR00010457,883c126425fffff,ATM001856,2024-01-30T08:41:37,29541.66,7802.0,True
CMP00008719,WDR00010458,883cab101dfffff,ATM001775,2024-04-28T23:04:30,58068.36,1897.0,True
CMP00008720,WDR00010459,8860ae96bdfffff,ATM001932,2024-11-23T00:16:37,57145.75,11371.0,True
CMP00008721,WDR00010460,883d88c23bfffff,ATM001798,2024-08-16T20:51:50,178415.78,3394.0,True
CMP00008722,WDR00010461,883d361911fffff,ATM001786,2024-04-21T01:28:31,36288.98,1093.0,True
CMP00008723,WDR00010462,886011716bfffff,ATM001970,2024-03-10T14:10:15,7586.39,2979.0,True
CMP00008724,WDR00010463,88424ea9b3fffff,ATM001712,2024-04-26T23:25:54,3753.08,4544.0,True
CMP00008724,WDR00010464,88424ea9b3fffff,ATM001712,2024-04-26T23:37:35,27546.41,5245.0,True
CMP00008724,WDR00010465,88424ea9b3fffff,ATM001712,2024-04-26T23:58:43,1018.39,6513.0,True
CMP00008725,WDR00010466,8860808c6dfffff,ATM001501,2024-01-13T19:31:11,14090.53,4418.0,True
CMP00008725,WDR00010467,8860808c6dfffff,ATM001501,2024-01-13T19:42:21,1495.97,5088.0,True
CMP00008726,WDR00010468,88608e99c3fffff,ATM001529,2024-02-06T20:15:39,912.91,3975.0,True
CMP00008726,WDR00010469,88608e99c3fffff,ATM001529,2024-02-06T20:23:33,2359.82,4449.0,True
CMP00008727,WDR00010470,8860a25b01fffff,ATM000567,2024-09-29T10:16:22,363248.82,1358.0,True
CMP00008728,WDR00010471,883da1173bfffff,ATM000635,2024-06-20T23:18:53,4031.62,1664.0,True
CMP00008729,WDR00010472,883da115ddfffff,ATM000430,2024-05-16T19:37:31,334327.24,9667.0,True
CMP00008730,WDR00010473,8860a60c1bfffff,ATM001952,2024-11-27T22:11:46,57213.27,3170.0,True
CMP00008731,WDR00010474,886006c2e1fffff,ATM001825,2024-01-31T21:31:54,7310.85,2800.0,True
CMP00008732,WDR00010475,88608b0b3bfffff,ATM001259,2024-03-27T18:14:59,12021.16,10553.0,True
CMP00008733,WDR00010476,8860b46c65fffff,ATM001573,2024-03-15T10:25:47,100661.48,837.0,True
CMP00008734,WDR00010477,883d820f21fffff,ATM001768,2024-09-07T08:46:48,10332.89,9536.0,True
CMP00008735,WDR00010478,883c1071c1fffff,ATM001721,2024-04-09T13:50:30,17992.29,1105.0,True
CMP00008735,WDR00010479,883c1071c1fffff,ATM001721,2024-04-09T14:15:19,27744.57,2594.0,True
CMP00008735,WDR00010480,883c1071c1fffff,ATM001721,2024-04-09T14:30:30,28257.99,3505.0,True
CMP00008735,WDR00010481,883c1071c1fffff,ATM001721,2024-04-09T14:38:24,30223.22,3979.0,True
CMP00008736,WDR00010482,883da21855fffff,ATM000272,2024-08-19T13:55:35,14265.74,14103.0,True
CMP00008737,,,,,,,False
CMP00008738,,,,,,,False
CMP00008739,WDR00010483,88601c4309fffff,ATM001636,2024-11-26T19:54:02,596254.04,13771.0,True
CMP00008740,WDR00010484,883c91465bfffff,ATM001639,2024-04-11T11:12:10,165656.48,3516.0,True
CMP00008741,WDR00010485,883d85225dfffff,ATM001947,2024-08-12T22:24:24,75047.3,2203.0,True
CMP00008742,,,,,,,False
CMP00008743,WDR00010486,883d84983bfffff,ATM001898,2024-01-03T01:32:48,7383.43,5909.0,True
CMP00008743,WDR00010487,883d84983bfffff,ATM001898,2024-01-03T01:55:18,6553.87,7259.0,True
CMP00008744,,,,,,,False
CMP00008745,WDR00010488,8860145b47fffff,ATM000945,2024-10-02T16:52:55,5193.16,10864.0,True
CMP00008746,WDR00010489,8860b5c589fffff,ATM001902,2024-10-30T18:38:22,6441.75,12748.0,True
CMP00008747,WDR00010490,8861892e93fffff,ATM000664,2024-11-08T06:55:27,170959.36,3288.0,True
CMP00008748,WDR00010491,883d1aa0d7fffff,ATM001673,2024-04-09T17:42:45,72206.88,1322.0,True
CMP00008749,WDR00010492,883ca19537fffff,ATM001820,2024-01-29T20:12:25,27147.34,2191.0,True
CMP00008750,WDR00010493,8860a36657fffff,ATM001816,2024-09-10T17:39:14,227828.99,485.0,True
CMP00008751,WDR00010494,883cd48769fffff,ATM001443,2024-11-02T14:43:15,395.44,6097.0,True
CMP00008751,WDR00010495,883cd48769fffff,ATM001443,2024-11-02T15:09:52,10761.99,7694.0,True
CMP00008751,WDR00010496,883cd48769fffff,ATM001443,2024-11-02T15:30:24,6810.89,8926.0,True
CMP00008751,WDR00010497,88608b54d5fffff,ATM000604,2024-11-02T15:49:26,209.67,10068.0,True
CMP00008752,WDR00010498,8842c5ac23fffff,ATM001828,2024-03-23T21:38:13,1827.82,4557.0,True
CMP00008752,WDR00010499,8842c5ac23fffff,ATM001828,2024-03-23T22:01:03,256.63,5927.0,True
CMP00008753,WDR00010500,883cf472b3fffff,ATM001551,2024-10-12T12:59:16,20578.97,2750.0,True
CMP00008753,WDR00010501,883cf472b3fffff,ATM001551,2024-10-12T13:15:53,71011.09,3747.0,True
CMP00008754,WDR00010502,8860145b63fffff,ATM001261,2024-08-10T02:38:41,255200.84,10498.0,True
CMP00008755,WDR00010503,8860ae0605fffff,ATM001891,2024-11-09T00:43:51,346929.62,13701.0,True
CMP00008756,WDR00010504,883c186c29fffff,ATM001956,2024-01-15T07:13:46,151.27,2681.0,True
CMP00008756,WDR00010505,883c18c493fffff,ATM001821,2024-01-15T07:33:39,1056.99,3874.0,True
CMP00008757,,,,,,,False
CMP00008758,WDR00010506,883d99261dfffff,ATM001629,2024-07-10T11:55:53,23598.95,3067.0,True
CMP00008759,WDR00010507,883d8a86b5fffff,ATM001733,2024-04-28T13:51:57,16501.72,8145.0,True
CMP00008760,WDR00010508,8860964c21fffff,ATM001909,2024-11-09T06:43:10,14279.13,9281.0,True
CMP00008761,WDR00010509,883da20a0dfffff,ATM000944,2024-11-30T15:17:19,899.65,5858.0,True
CMP00008761,WDR00010510,8842cc6b61fffff,ATM001057,2024-11-30T15:23:08,224.01,6207.0,True
CMP00008762,WDR00010511,883da2b745fffff,ATM001474,2024-09-26T15:40:29,52967.37,2906.0,True
CMP00008763,WDR00010512,883d1aa0d7fffff,ATM001673,2024-05-01T08:57:29,154387.97,6075.0,True
