complaint_id,incident_date,incident_time,incident_datetime,complaint_registered_at,incident_details,fraud_type,fraud_amount,victim_state,victim_pincode,victim_lat,victim_lon,victim_account_id,source_system,data_version,behavioral_profile
CMP00006956,2024-12-28,19:33:09,2024-12-28T19:33:09,2024-12-28T21:16:20,Cyber fraud reported; INR 33177 lost through unspecified method.,OTHER,33177.25,Maharashtra,434306,21.758278,78.133547,ACCT00011956,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00006957,2024-12-18,17:47:07,2024-12-18T17:47:07,2024-12-18T19:23:03,Fraudulent digital payment of INR 59365 detected from victim account.,DIGITAL_PAYMENT_FRAUD,59365.14,Delhi,114759,28.887989,77.299998,ACCT00011957,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00006958,2024-09-03,16:04:11,2024-09-03T16:04:11,2024-09-03T16:12:35,Impersonation of law enforcement; victim coerced into transferring INR 318489.,DIGITAL_ARREST,318488.63,Uttar Pradesh,217797,23.637607,83.297652,ACCT00011958,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00006959,2024-03-19,12:43:36,2024-03-19T12:43:36,2024-03-19T13:25:36,Victim's banking credentials phished; INR 57650 stolen.,PHISHING,57650.49,Maharashtra,413095,15.772506,74.354505,ACCT00011959,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00006960,2024-04-02,13:10:51,2024-04-02T13:10:51,2024-04-02T14:00:24,Victim lured into fake investment scheme; lost INR 668767.,INVESTMENT_FRAUD,668767.12,Telangana,518327,19.892954,77.922336,ACCT00011960,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00006961,2024-10-10,04:20:42,2024-10-10T04:20:42,2024-10-10T05:50:12,Impersonation of law enforcement; victim coerced into transferring INR 79071.,DIGITAL_ARREST,79070.96,Maharashtra,447653,20.654733,80.31211,ACCT00011961,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00006962,2024-09-23,09:21:16,2024-09-23T09:21:16,2024-09-23T10:22:44,Victim shared OTP after phishing call; INR 43179 debited.,PHISHING,43179.49,Uttar Pradesh,259284,28.676382,83.460552,ACCT00011962,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00006963,2024-05-19,14:57:24,2024-05-19T14:57:24,2024-05-19T16:38:38,Fraudulent digital payment of INR 61067 detected from victim account.,DIGITAL_PAYMENT_FRAUD,61066.84,Maharashtra,432134,17.834009,77.485778,ACCT00011963,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00006964,2024-10-25,10:16:39,2024-10-25T10:16:39,2024-10-25T11:51:31,Phishing email led to unauthorized transfer of INR 62383.,PHISHING,62382.52,Maharashtra,449317,18.279859,74.162663,ACCT00011964,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006965,2024-11-17,23:45:40,2024-11-17T23:45:40,2024-11-17T23:47:46,Victim reported loss of INR 70090 via online fraud.,OTHER,70089.9,Haryana,122379,29.582456,75.857613,ACCT00011965,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00006966,2024-11-26,04:17:06,2024-11-26T04:17:06,2024-11-26T05:24:27,Victim lured into fake investment scheme; lost INR 561423.,INVESTMENT_FRAUD,561423.18,Delhi,114755,28.863536,76.947801,ACCT00011966,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006967,2024-06-28,10:33:40,2024-06-28T10:33:40,2024-06-28T11:28:44,Victim threatened with digital arrest; paid INR 52418 under duress.,DIGITAL_ARREST,52417.59,Karnataka,565306,16.642264,74.142094,ACCT00011967,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00006968,2024-10-19,16:48:49,2024-10-19T16:48:49,2024-10-19T16:56:16,Victim lured into fake investment scheme; lost INR 30245.,INVESTMENT_FRAUD,30245.34,Haryana,122232,27.737581,76.281713,ACCT00011968,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00006969,2024-09-05,18:16:30,2024-09-05T18:16:30,2024-09-05T18:32:55,Fake police/CBI call led victim to transfer INR 152182.,DIGITAL_ARREST,152182.3,Gujarat,365626,23.311534,68.462649,ACCT00011969,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00006970,2024-07-03,15:33:24,2024-07-03T15:33:24,2024-07-03T16:22:18,Victim threatened with digital arrest; paid INR 265030 under duress.,DIGITAL_ARREST,265030.1,Tamil Nadu,647428,8.55972,79.759631,ACCT00011970,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00006971,2024-08-31,19:58:45,2024-08-31T19:58:45,2024-08-31T20:41:07,Fraudulent trading platform collected INR 98051 from victim.,INVESTMENT_FRAUD,98051.4,Telangana,503680,17.488694,81.191888,ACCT00011971,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00006972,2024-03-12,07:02:15,2024-03-12T07:02:15,2024-03-12T07:09:30,Fraudulent trading platform collected INR 30495 from victim.,INVESTMENT_FRAUD,30494.94,Maharashtra,414716,19.977932,77.813001,ACCT00011972,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006973,2024-08-13,06:20:30,2024-08-13T06:20:30,2024-08-13T08:01:21,Victim received fake payment link; INR 8277 debited without authorization.,DIGITAL_PAYMENT_FRAUD,8277.38,Uttar Pradesh,285269,23.607607,81.872146,ACCT00011973,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00006974,2024-12-25,07:11:37,2024-12-25T07:11:37,2024-12-25T07:50:14,Online fraud complaint filed for INR 56575.,OTHER,56574.71,Gujarat,383968,22.859483,69.857492,ACCT00011974,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00006975,2024-03-17,13:44:50,2024-03-17T13:44:50,2024-03-17T14:57:43,Victim transferred INR 85968 to fake mutual fund agent.,INVESTMENT_FRAUD,85968.04,Uttar Pradesh,249826,30.332739,80.93011,ACCT00011975,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006976,2024-05-15,09:59:01,2024-05-15T09:59:01,2024-05-15T11:32:18,Cyber fraud reported; INR 48077 lost through unspecified method.,OTHER,48077.01,Telangana,524824,16.104293,80.151577,ACCT00011976,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00006977,2024-05-29,10:28:37,2024-05-29T10:28:37,2024-05-29T11:19:00,Victim lured into fake investment scheme; lost INR 68864.,INVESTMENT_FRAUD,68864.19,West Bengal,742155,25.611198,89.041458,ACCT00011977,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00006978,2024-02-21,22:33:34,2024-02-21T22:33:34,2024-02-21T23:43:50,Fraudulent digital payment of INR 6715 detected from victim account.,DIGITAL_PAYMENT_FRAUD,6715.21,Maharashtra,448641,19.2523,76.101629,ACCT00011978,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006979,2024-12-02,09:51:02,2024-12-02T09:51:02,2024-12-02T11:31:13,Fraudulent digital payment of INR 4183 detected from victim account.,DIGITAL_PAYMENT_FRAUD,4182.7,Punjab,159721,31.876341,74.013936,ACCT00011979,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006980,2024-11-11,03:10:35,2024-11-11T03:10:35,2024-11-11T04:53:07,Fraudulent digital payment of INR 38627 detected from victim account.,DIGITAL_PAYMENT_FRAUD,38627.05,Tamil Nadu,602660,10.09399,80.132908,ACCT00011980,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00006981,2024-04-06,22:28:46,2024-04-06T22:28:46,2024-04-06T23:30:40,Fake police/CBI call led victim to transfer INR 158187.,DIGITAL_ARREST,158187.21,Delhi,112122,28.605076,77.376437,ACCT00011981,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006982,2024-02-11,17:02:25,2024-02-11T17:02:25,2024-02-11T18:57:48,Victim received fake payment link; INR 26448 debited without authorization.,DIGITAL_PAYMENT_FRAUD,26448.05,Gujarat,397438,23.863889,68.9059,ACCT00011982,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00006983,2024-05-28,23:46:38,2024-05-28T23:46:38,2024-05-29T00:58:44,Victim transferred INR 29248 to fake mutual fund agent.,INVESTMENT_FRAUD,29248.1,Delhi,116305,28.610993,77.27821,ACCT00011983,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006984,2024-02-16,11:11:51,2024-02-16T11:11:51,2024-02-16T11:34:36,Fraudulent digital payment of INR 12359 detected from victim account.,DIGITAL_PAYMENT_FRAUD,12358.9,Delhi,112201,28.426929,76.835779,ACCT00011984,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00006985,2024-01-11,17:44:36,2024-01-11T17:44:36,2024-01-11T18:13:59,Victim lured into fake investment scheme; lost INR 23180.,INVESTMENT_FRAUD,23180.35,Telangana,528414,16.21904,80.935652,ACCT00011985,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00006986,2024-08-02,23:50:06,2024-08-02T23:50:06,2024-08-03T01:32:29,Victim's banking credentials phished; INR 13039 stolen.,PHISHING,13038.62,West Bengal,749172,26.22454,89.830038,ACCT00011986,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006987,2024-08-29,15:15:30,2024-08-29T15:15:30,2024-08-29T15:51:01,Victim received fake payment link; INR 891 debited without authorization.,DIGITAL_PAYMENT_FRAUD,890.56,Telangana,505985,18.49681,78.376375,ACCT00011987,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00006988,2024-11-17,21:59:52,2024-11-17T21:59:52,2024-11-17T23:15:47,Victim received fake payment link; INR 3233 debited without authorization.,DIGITAL_PAYMENT_FRAUD,3233.07,Karnataka,589529,14.436275,77.627439,ACCT00011988,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00006989,2024-05-24,19:29:40,2024-05-24T19:29:40,2024-05-24T20:00:39,Victim transferred INR 362212 to fake mutual fund agent.,INVESTMENT_FRAUD,362212.0,Gujarat,365989,20.706679,72.183932,ACCT00011989,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00006990,2024-01-06,16:57:12,2024-01-06T16:57:12,2024-01-06T17:44:38,Victim lured into fake investment scheme; lost INR 1546848.,INVESTMENT_FRAUD,1546848.45,Maharashtra,428634,19.576073,76.31164,ACCT00011990,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00006991,2024-02-24,16:51:44,2024-02-24T16:51:44,2024-02-24T17:55:25,Impersonation of law enforcement; victim coerced into transferring INR 34395.,DIGITAL_ARREST,34395.14,Telangana,523714,17.104073,79.352262,ACCT00011991,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00006992,2024-08-15,11:21:19,2024-08-15T11:21:19,2024-08-15T13:16:26,Victim's banking credentials phished; INR 27342 stolen.,PHISHING,27342.3,Madhya Pradesh,482249,25.389946,78.877244,ACCT00011992,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00006993,2024-02-18,16:14:42,2024-02-18T16:14:42,2024-02-18T16:50:14,Fraudulent digital payment of INR 9649 detected from victim account.,DIGITAL_PAYMENT_FRAUD,9648.99,Bihar,843948,27.39562,86.473919,ACCT00011993,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00006994,2024-03-15,16:57:19,2024-03-15T16:57:19,2024-03-15T18:48:15,Victim shared OTP after phishing call; INR 12943 debited.,PHISHING,12943.13,Bihar,826210,25.337423,85.276891,ACCT00011994,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00006995,2024-06-04,13:56:08,2024-06-04T13:56:08,2024-06-04T14:28:17,Victim reported unauthorized UPI transaction of INR 39376.,DIGITAL_PAYMENT_FRAUD,39375.62,West Bengal,743680,23.978994,87.685303,ACCT00011995,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006996,2024-12-07,10:33:00,2024-12-07T10:33:00,2024-12-07T11:32:48,Impersonation of law enforcement; victim coerced into transferring INR 1083384.,DIGITAL_ARREST,1083383.52,Gujarat,382190,24.528745,73.426614,ACCT00011996,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00006997,2024-06-03,14:35:32,2024-06-03T14:35:32,2024-06-03T16:01:16,Victim threatened with digital arrest; paid INR 1154851 under duress.,DIGITAL_ARREST,1154850.98,Gujarat,377894,22.246072,72.432908,ACCT00011997,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00006998,2024-07-31,16:50:28,2024-07-31T16:50:28,2024-07-31T18:00:48,Victim received fake payment link; INR 128362 debited without authorization.,DIGITAL_PAYMENT_FRAUD,128361.74,Tamil Nadu,621131,8.297201,80.189045,ACCT00011998,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006999,2024-06-01,09:18:01,2024-06-01T09:18:01,2024-06-01T10:32:55,Fraudulent digital payment of INR 2182 detected from victim account.,DIGITAL_PAYMENT_FRAUD,2181.94,Gujarat,376334,23.264771,70.741488,ACCT00011999,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00007000,2024-12-27,12:16:16,2024-12-27T12:16:16,2024-12-27T13:40:00,Fraudulent digital payment of INR 63406 detected from victim account.,DIGITAL_PAYMENT_FRAUD,63406.13,Madhya Pradesh,461259,21.899452,80.870504,ACCT00012000,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00007001,2024-12-17,20:43:25,2024-12-17T20:43:25,2024-12-17T22:10:47,Fraudulent digital payment of INR 8587 detected from victim account.,DIGITAL_PAYMENT_FRAUD,8587.12,Uttar Pradesh,273499,28.983795,81.083995,ACCT00012001,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00007002,2024-10-20,12:43:23,2024-10-20T12:43:23,2024-10-20T14:36:04,Fraudulent digital payment of INR 8954 detected from victim account.,DIGITAL_PAYMENT_FRAUD,8953.54,Madhya Pradesh,499383,25.062015,78.044485,ACCT00012002,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00007003,2024-10-30,20:13:04,2024-10-30T20:13:04,2024-10-30T20:53:38,Victim received fake payment link; INR 14512 debited without authorization.,DIGITAL_PAYMENT_FRAUD,14512.16,Delhi,113604,28.634769,76.803323,ACCT00012003,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00007004,2024-07-31,15:17:57,2024-07-31T15:17:57,2024-07-31T16:23:08,Fraudulent digital payment of INR 12269 detected from victim account.,DIGITAL_PAYMENT_FRAUD,12268.85,Tamil Nadu,639480,11.638372,78.558845,ACCT00012004,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00007005,2024-05-30,00:11:38,2024-05-30T00:11:38,2024-05-30T00:26:55,Victim shared OTP after phishing call; INR 21617 debited.,PHISHING,21617.0,Haryana,126626,28.83649,76.142657,ACCT00012005,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00007006,2024-01-16,10:47:34,2024-01-16T10:47:34,2024-01-16T11:41:13,Fake police/CBI call led victim to transfer INR 38508.,DIGITAL_ARREST,38507.99,Maharashtra,424289,21.791726,73.164176,ACCT00012006,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00007007,2024-01-19,11:28:52,2024-01-19T11:28:52,2024-01-19T11:53:32,Victim reported loss of INR 5681 via online fraud.,OTHER,5680.7,Uttar Pradesh,208508,25.463656,79.295332,ACCT00012007,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00007008,2024-10-01,21:07:13,2024-10-01T21:07:13,2024-10-01T21:29:16,Fake police/CBI call led victim to transfer INR 38208.,DIGITAL_ARREST,38207.67,Madhya Pradesh,495242,24.72041,79.133469,ACCT00012008,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00007009,2024-11-20,19:33:32,2024-11-20T19:33:32,2024-11-20T20:24:27,Victim shared OTP after phishing call; INR 107700 debited.,PHISHING,107699.72,Delhi,111197,28.515238,77.378237,ACCT00012009,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00007010,2024-11-22,04:56:36,2024-11-22T04:56:36,2024-11-22T05:51:08,Victim received fake payment link; INR 27802 debited without authorization.,DIGITAL_PAYMENT_FRAUD,27802.42,Madhya Pradesh,464916,22.927941,77.129288,ACCT00012010,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00007011,2024-10-31,01:11:04,2024-10-31T01:11:04,2024-10-31T02:02:54,Victim reported unauthorized UPI transaction of INR 144871.,DIGITAL_PAYMENT_FRAUD,144871.44,Delhi,113658,28.532646,77.04789,ACCT00012011,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00007012,2024-09-14,09:36:51,2024-09-14T09:36:51,2024-09-14T10:19:41,Victim shared OTP after phishing call; INR 17274 debited.,PHISHING,17273.72,Delhi,114200,28.42893,76.987108,ACCT00012012,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00007013,2024-12-09,12:12:00,2024-12-09T12:12:00,2024-12-09T12:56:59,Victim lured into fake investment scheme; lost INR 137186.,INVESTMENT_FRAUD,137186.26,Telangana,522522,16.386503,77.37882,ACCT00012013,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00007014,2024-02-16,23:10:40,2024-02-16T23:10:40,2024-02-17T00:24:30,Fraudulent digital payment of INR 18935 detected from victim account.,DIGITAL_PAYMENT_FRAUD,18934.66,Bihar,803527,25.051436,85.051147,ACCT00012014,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00007015,2024-04-03,16:29:23,2024-04-03T16:29:23,2024-04-03T17:13:19,Victim lured into fake investment scheme; lost INR 98064.,INVESTMENT_FRAUD,98063.56,Maharashtra,426512,21.240411,73.410867,ACCT00012015,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00007016,2024-01-07,16:53:46,2024-01-07T16:53:46,2024-01-07T16:57:24,Victim lured into fake investment scheme; lost INR 74109.,INVESTMENT_FRAUD,74108.52,Maharashtra,417499,16.693369,78.394715,ACCT00012016,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00007017,2024-05-06,19:27:24,2024-05-06T19:27:24,2024-05-06T19:29:57,Victim lured into fake investment scheme; lost INR 185821.,INVESTMENT_FRAUD,185820.69,Uttar Pradesh,223217,26.948385,82.984177,ACCT00012017,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00007018,2024-08-08,23:01:05,2024-08-08T23:01:05,2024-08-08T23:40:30,Victim transferred INR 83964 to fake mutual fund agent.,INVESTMENT_FRAUD,83963.78,Maharashtra,449538,20.218877,74.115115,ACCT00012018,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00007019,2024-01-10,14:42:44,2024-01-10T14:42:44,2024-01-10T14:55:05,Victim reported unauthorized UPI transaction of INR 85538.,DIGITAL_PAYMENT_FRAUD,85537.52,Madhya Pradesh,488372,25.624392,79.097905,ACCT00012019,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00007020,2024-03-19,14:49:21,2024-03-19T14:49:21,2024-03-19T16:15:50,Fake police/CBI call led victim to transfer INR 92871.,DIGITAL_ARREST,92870.76,Gujarat,399108,20.787818,68.326982,ACCT00012020,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00007021,2024-12-26,00:48:35,2024-12-26T00:48:35,2024-12-26T01:36:25,Victim reported unauthorized UPI transaction of INR 3757.,DIGITAL_PAYMENT_FRAUD,3756.73,Rajasthan,347623,24.430222,72.913048,ACCT00012021,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00007022,2024-03-25,11:34:43,2024-03-25T11:34:43,2024-03-25T12:17:49,Victim lured into fake investment scheme; lost INR 275618.,INVESTMENT_FRAUD,275618.44,Karnataka,597779,16.371882,77.541777,ACCT00012022,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00007023,2024-10-07,23:25:29,2024-10-07T23:25:29,2024-10-07T23:41:50,Impersonation of law enforcement; victim coerced into transferring INR 430708.,DIGITAL_ARREST,430707.93,Odisha,753955,20.142842,85.968856,ACCT00012023,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00007024,2024-03-20,03:01:10,2024-03-20T03:01:10,2024-03-20T04:54:58,Fraudulent digital payment of INR 49758 detected from victim account.,DIGITAL_PAYMENT_FRAUD,49758.11,Delhi,114681,28.468813,76.851893,ACCT00012024,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00007025,2024-03-05,22:43:50,2024-03-05T22:43:50,2024-03-05T23:21:29,Online fraud complaint filed for INR 6037.,OTHER,6036.65,Delhi,112714,28.560088,77.344648,ACCT00012025,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00007026,2024-11-16,10:18:37,2024-11-16T10:18:37,2024-11-16T12:08:59,Victim reported unauthorized UPI transaction of INR 100842.,DIGITAL_PAYMENT_FRAUD,100841.84,Tamil Nadu,601568,13.478787,76.615622,ACCT00012026,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00007027,2024-03-29,11:59:00,2024-03-29T11:59:00,2024-03-29T13:40:03,Victim received fake payment link; INR 43575 debited without authorization.,DIGITAL_PAYMENT_FRAUD,43574.56,Maharashtra,426200,20.158119,79.92992,ACCT00012027,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00007028,2024-06-24,20:37:50,2024-06-24T20:37:50,2024-06-24T20:40:14,Victim's banking credentials phished; INR 9302 stolen.,PHISHING,9301.65,Maharashtra,412913,16.1274,75.227606,ACCT00012028,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00007029,2024-03-23,18:40:47,2024-03-23T18:40:47,2024-03-23T20:13:22,Victim reported unauthorized UPI transaction of INR 34615.,DIGITAL_PAYMENT_FRAUD,34615.08,Tamil Nadu,643267,12.403682,80.210126,ACCT00012029,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00007030,2024-06-14,18:53:58,2024-06-14T18:53:58,2024-06-14T20:29:33,Victim transferred INR 101909 to fake mutual fund agent.,INVESTMENT_FRAUD,101909.39,Uttar Pradesh,229718,24.907851,77.411209,ACCT00012030,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00007031,2024-06-26,07:14:01,2024-06-26T07:14:01,2024-06-26T08:14:09,Victim reported unauthorized UPI transaction of INR 100857.,DIGITAL_PAYMENT_FRAUD,100856.85,Odisha,768045,18.059273,83.38213,ACCT00012031,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00007032,2024-04-10,19:56:48,2024-04-10T19:56:48,2024-04-10T20:46:58,Fraudulent digital payment of INR 40156 detected from victim account.,DIGITAL_PAYMENT_FRAUD,40156.48,Madhya Pradesh,478055,21.646479,75.758322,ACCT00012032,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00007033,2024-03-23,14:37:34,2024-03-23T14:37:34,2024-03-23T15:09:57,Victim received fake payment link; INR 84513 debited without authorization.,DIGITAL_PAYMENT_FRAUD,84513.01,Uttar Pradesh,267247,27.025389,82.894911,ACCT00012033,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00007034,2024-04-06,13:39:39,2024-04-06T13:39:39,2024-04-06T14:06:07,Victim shared OTP after phishing call; INR 2840 debited.,PHISHING,2840.41,Rajasthan,346844,28.676226,77.844497,ACCT00012034,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00007035,2024-05-26,13:10:39,2024-05-26T13:10:39,2024-05-26T14:27:56,Fraudulent trading platform collected INR 46823 from victim.,INVESTMENT_FRAUD,46823.11,Delhi,118234,28.458397,76.843754,ACCT00012035,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00007036,2024-07-29,20:26:10,2024-07-29T20:26:10,2024-07-29T21:51:30,Cyber fraud reported; INR 27381 lost through unspecified method.,OTHER,27381.31,Karnataka,585163,15.924787,78.161948,ACCT00012036,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00007037,2024-11-27,18:43:45,2024-11-27T18:43:45,2024-11-27T19:41:32,Fraudulent digital payment of INR 44047 detected from victim account.,DIGITAL_PAYMENT_FRAUD,44046.75,Haryana,128475,29.963021,75.770022,ACCT00012037,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00007038,2024-03-09,20:20:57,2024-03-09T20:20:57,2024-03-09T21:49:30,Online fraud complaint filed for INR 146159.,OTHER,146159.29,Karnataka,574092,16.675621,76.785192,ACCT00012038,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00007039,2024-02-29,09:52:47,2024-02-29T09:52:47,2024-02-29T11:42:52,Victim threatened with digital arrest; paid INR 223902 under duress.,DIGITAL_ARREST,223902.03,Gujarat,377255,23.30041,68.292176,ACCT00012039,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00007040,2024-05-08,18:50:18,2024-05-08T18:50:18,2024-05-08T19:43:09,Victim's banking credentials phished; INR 5392 stolen.,PHISHING,5391.54,West Bengal,729814,25.865161,88.567605,ACCT00012040,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00007041,2024-06-28,17:32:58,2024-06-28T17:32:58,2024-06-28T19:24:44,Cyber fraud reported; INR 9883 lost through unspecified method.,OTHER,9882.71,Kerala,696768,8.595655,76.174646,ACCT00012041,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00007042,2024-10-29,08:43:55,2024-10-29T08:43:55,2024-10-29T09:29:35,Victim received fake payment link; INR 144435 debited without authorization.,DIGITAL_PAYMENT_FRAUD,144434.54,Karnataka,598326,15.503359,76.025652,ACCT00012042,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00007043,2024-03-21,07:24:52,2024-03-21T07:24:52,2024-03-21T08:58:16,Victim received fake payment link; INR 41430 debited without authorization.,DIGITAL_PAYMENT_FRAUD,41430.0,Haryana,121823,30.235417,77.483066,ACCT00012043,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00007044,2024-11-01,21:56:12,2024-11-01T21:56:12,2024-11-01T22:50:08,Victim reported unauthorized UPI transaction of INR 10579.,DIGITAL_PAYMENT_FRAUD,10578.71,Karnataka,567756,17.789789,76.960103,ACCT00012044,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00007045,2024-08-03,09:21:30,2024-08-03T09:21:30,2024-08-03T11:19:04,Online fraud complaint filed for INR 69881.,OTHER,69881.4,Gujarat,364131,21.564197,73.229104,ACCT00012045,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00007046,2024-07-22,23:01:23,2024-07-22T23:01:23,2024-07-22T23:54:58,Impersonation of law enforcement; victim coerced into transferring INR 117944.,DIGITAL_ARREST,117943.81,Madhya Pradesh,482721,22.792453,80.319284,ACCT00012046,SYNTHETIC,2.0.0,FAST_CASHOUT
